93.160.60.22 | [02/Sep/2018:03:36:05 -1000] | - | - | GET /?SearchableText=security+and+privacy HTTP/1.1 | 301 | - | Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0) LinkCheck by Siteimprove.com | - | 306 | 269 | 744716
173.248.147.18 | [02/Sep/2018:03:37:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1263179
40.77.193.123 | [02/Sep/2018:03:37:58 -1000] | - | - | GET /wp-content/uploads/2012/09/sheriff.png HTTP/1.1 | 200 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b | 114058 | 280 | 114358 | 626958
40.77.192.172 | [02/Sep/2018:03:37:59 -1000] | - | - | GET /wp-content/uploads/2014/04/twitter-blue.png HTTP/1.1 | 200 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b | 1871 | 285 | 2169 | 488
::1 | [02/Sep/2018:03:38:01 -1000] | - | - | HEAD /ok.txt HTTP/1.0 | 200 | - | Wget/1.12 (linux-gnu) | - | 114 | 312 | 405
54.91.16.247 | [02/Sep/2018:03:38:10 -1000] | - | - | HEAD /archives/ HTTP/1.1 | 200 | - | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.11 (KHTML, like Gecko)(compatible; http://url-validation.citygrid.com/) Chrome/23.0.1271.95 Safari/537.11 | - | 282 | 280 | 542877
157.55.39.10 | [02/Sep/2018:03:38:24 -1000] | - | - | GET /wp-content/uploads/2012/10/CIO_AFCEA_Presentation_3_13_2012.pdf HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 4460500 | 332 | 4460807 | 939823
35.160.206.153 | [02/Sep/2018:03:38:25 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895505.3419520854949951171875 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895505.3419520854949951171875 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 584830
72.14.199.152 | [02/Sep/2018:03:38:24 -1000] | - | - | GET /campaign/?plugin=all-in-one-event-calendar&controller=ai1ec_exporter_controller&action=export_events&ai1ec_post_ids=9872&no_html=true&& HTTP/1.1 | 200 | - | Google-Calendar-Importer | - | 279 | 362 | 1180625
35.160.206.153 | [02/Sep/2018:03:38:26 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895506.5113699436187744140625 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895506.5113699436187744140625 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 564120
72.14.199.154 | [02/Sep/2018:03:38:26 -1000] | - | - | GET /campaign/?plugin=all-in-one-event-calendar&controller=ai1ec_exporter_controller&action=export_events&ai1ec_post_ids=9872&no_html=true HTTP/1.1 | 200 | - | Google-Calendar-Importer | 2734 | 277 | 2921 | 1224737
52.70.218.116 | [02/Sep/2018:03:38:36 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0) Response by Siteimprove.com | 44173 | 239 | 44418 | 107803
49.207.185.9 | [02/Sep/2018:03:38:36 -1000] | - | - | GET /wp-content/uploads/2015/12/Process-Illustration-Cycle-12.21.15.jpg HTTP/1.1 | 200 | https://www.google.co.in/ | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 | 173914 | 429 | 174215 | 1338726
35.160.206.153 | [02/Sep/2018:03:38:57 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895537.2618610858917236328125 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895537.2618610858917236328125 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 536972
94.247.174.83 | [02/Sep/2018:03:38:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1489004
93.158.161.115 | [02/Sep/2018:03:38:58 -1000] | - | - | GET /wp-content/uploads/2012/11/Report-No.-6-Act-213-Section-132-Capital-Improvement-Program-Appropriations.pdf HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) | 23622 | 324 | 23927 | 211946
35.160.206.153 | [02/Sep/2018:03:39:08 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895548.8814320564270019531250 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895548.8814320564270019531250 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 686713
207.46.13.172 | [02/Sep/2018:03:39:08 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~-1/time_limit~1470855599/cat_ids~20,18,22,17/request_format~json/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 47667 | 389 | 48007 | 1656883
45.32.74.41 | [02/Sep/2018:03:39:36 -1000] | - | - | HEAD / HTTP/1.1 | 200 | - | updown.io daemon 2.2 | - | 128 | 204 | 13253
46.229.168.74 | [02/Sep/2018:03:39:51 -1000] | - | - | GET /robots.txt HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html) | 30 | 190 | 342 | 446
35.160.206.153 | [02/Sep/2018:03:39:55 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895594.9322960376739501953125 HTTP/1.1 | 200 | http://aarc.hawaii.gov/wp-cron.php?doing_wp_cron=1535895594.9322960376739501953125 | WordPress/4.9.7; http://aarc.hawaii.gov | - | 379 | 150 | 520193
46.229.168.81 | [02/Sep/2018:03:39:54 -1000] | - | - | GET /about-aarc/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html) | 21944 | 210 | 22266 | 1246616
35.160.206.153 | [02/Sep/2018:03:39:57 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895596.8647809028625488281250 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895596.8647809028625488281250 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 522526
23.83.129.219 | [02/Sep/2018:03:39:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1490289
66.249.79.90 | [02/Sep/2018:03:40:11 -1000] | - | - | GET /campaign/files/2014/05/FundraiserHIFamilyAdvocates052214.pdf HTTP/1.1 | 200 | - | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | 36966 | 477 | 37239 | 73032
35.160.206.153 | [02/Sep/2018:03:40:18 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895618.4065189361572265625000 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895618.4065189361572265625000 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 535071
207.46.13.96 | [02/Sep/2018:03:40:17 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~-1/time_limit~1500976799/cat_ids~21,17,20,18,22/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 51439 | 372 | 51779 | 1447934
104.238.136.194 | [02/Sep/2018:03:40:20 -1000] | - | - | HEAD / HTTP/1.1 | 200 | - | updown.io daemon 2.2 | - | 128 | 204 | 13732
40.77.189.252 | [02/Sep/2018:03:40:26 -1000] | - | - | GET /wp-content/uploads/2013/11/HDG_Summit_2013_T4-FINAL.pdf HTTP/1.1 | 200 | - | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b | 8854466 | 360 | 6291911 | 1126035
35.160.206.153 | [02/Sep/2018:03:40:27 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895627.7602050304412841796875 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895627.7602050304412841796875 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 602455
207.46.13.96 | [02/Sep/2018:03:40:27 -1000] | - | - | GET /campaign/commission-calendar/action~posterboard/page_offset~1/time_limit~1510171201/cat_ids~21,19,18,17/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 47773 | 373 | 48113 | 1444696
35.160.206.153 | [02/Sep/2018:03:40:53 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895653.8889899253845214843750 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895653.8889899253845214843750 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 557003
72.14.199.152 | [02/Sep/2018:03:40:53 -1000] | - | - | GET /campaign/?plugin=all-in-one-event-calendar&controller=ai1ec_exporter_controller&action=export_events&cb=1144134684 HTTP/1.1 | 200 | - | Google-Calendar-Importer | 71260 | 258 | 71467 | 1569059
141.239.111.185 | [02/Sep/2018:03:40:57 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/4.0 | 44173 | 96 | 44418 | 161507
35.160.206.153 | [02/Sep/2018:03:40:57 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895657.2049300670623779296875 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895657.2049300670623779296875 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 771843
35.160.206.153 | [02/Sep/2018:03:40:57 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895657.4581089019775390625000 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895657.4581089019775390625000 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 703595
207.46.13.96 | [02/Sep/2018:03:40:56 -1000] | - | - | GET /campaign/commission-calendar/action~posterboard/time_limit~1439719200/cat_ids~17,19/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 86663 | 353 | 87004 | 1949933
82.103.139.165 | [02/Sep/2018:03:40:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 2041100
141.239.111.185 | [02/Sep/2018:03:41:22 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/4.0 | 44173 | 96 | 44418 | 89059
35.160.206.153 | [02/Sep/2018:03:41:23 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895683.5851991176605224609375 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895683.5851991176605224609375 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 539262
207.46.13.96 | [02/Sep/2018:03:41:23 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~-1/time_limit~1470304800/cat_ids~20,19/request_format~json/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 47584 | 383 | 47924 | 1348869
35.160.206.153 | [02/Sep/2018:03:41:27 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895686.9470689296722412109375 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895686.9470689296722412109375 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 544256
207.46.13.96 | [02/Sep/2018:03:41:26 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~-1/time_limit~1432548000/cat_ids~19,17,18,20/request_format~json/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 47742 | 389 | 48082 | 1463214
35.160.206.153 | [02/Sep/2018:03:41:33 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895693.0201079845428466796875 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895693.0201079845428466796875 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 745512
207.46.13.96 | [02/Sep/2018:03:41:32 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~1/time_limit~1484560801/cat_ids~17,21,20,19,18,22/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 83012 | 374 | 83353 | 1611250
35.160.206.153 | [02/Sep/2018:03:41:44 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895704.1236619949340820312500 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895704.1236619949340820312500 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 555815
207.46.13.96 | [02/Sep/2018:03:41:43 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~-1/time_limit~1479326399/cat_ids~19,17,18/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 47651 | 366 | 47991 | 1391569
130.211.138.158 | [02/Sep/2018:03:41:57 -1000] | - | - | GET /blog/category/news-releases/feed/ HTTP/1.1 | 200 | - | Java/1.8.0_121 | 7085 | 187 | 7525 | 21767
35.160.206.153 | [02/Sep/2018:03:41:57 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895717.1343750953674316406250 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895717.1343750953674316406250 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 532429
96.47.225.18 | [02/Sep/2018:03:41:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1302710
35.160.206.153 | [02/Sep/2018:03:42:33 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895753.7923491001129150390625 HTTP/1.1 | 200 | http://dps.hawaii.gov/wp-cron.php?doing_wp_cron=1535895753.7923491001129150390625 | WordPress/4.9.7; http://dps.hawaii.gov | - | 376 | 345 | 714352
66.249.79.5 | [02/Sep/2018:03:42:33 -1000] | - | - | GET /blog/2016/09/30/release-sheriffs-hpd-search-for-missing-waiawa-correctional-inmate-kurt-lopes/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | 35047 | 385 | 35692 | 1662633
35.160.206.153 | [02/Sep/2018:03:42:57 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895777.3704040050506591796875 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895777.3704040050506591796875 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 537148
85.17.156.76 | [02/Sep/2018:03:42:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1477072
35.160.206.153 | [02/Sep/2018:03:43:01 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895781.7308239936828613281250 HTTP/1.1 | 200 | http://dps.hawaii.gov/wp-cron.php?doing_wp_cron=1535895781.7308239936828613281250 | WordPress/4.9.7; http://dps.hawaii.gov | - | 376 | 345 | 841877
46.196.78.8 | [02/Sep/2018:03:43:01 -1000] | - | - | GET /wp-login.php HTTP/1.1 | 403 | - | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1 | 2740 | 175 | 3069 | 1544887
35.160.206.153 | [02/Sep/2018:03:43:03 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895783.7968599796295166015625 HTTP/1.1 | 200 | http://dps.hawaii.gov/wp-cron.php?doing_wp_cron=1535895783.7968599796295166015625 | WordPress/4.9.7; http://dps.hawaii.gov | - | 376 | 345 | 707776
46.196.78.8 | [02/Sep/2018:03:43:03 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1 | 45862 | 209 | 46444 | 2452279
35.190.201.122 | [02/Sep/2018:03:43:33 -1000] | - | - | GET /campaign/feed/ HTTP/1.1 | 200 | - | Owlin - http://www.owlin.com | 2072 | 189 | 2408 | 13331
52.71.233.116 | [02/Sep/2018:03:43:36 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0) Response by Siteimprove.com | 44173 | 239 | 44418 | 96477
157.55.39.62 | [02/Sep/2018:03:43:40 -1000] | - | - | GET /wp-content/uploads/2013/05/SurveyOfCenterLine1.pdf HTTP/1.1 | 304 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | - | 337 | 193 | 425
35.160.206.153 | [02/Sep/2018:03:43:41 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895821.7749149799346923828125 HTTP/1.1 | 200 | http://dps.hawaii.gov/wp-cron.php?doing_wp_cron=1535895821.7749149799346923828125 | WordPress/4.9.7; http://dps.hawaii.gov | - | 376 | 345 | 689103
104.239.197.207 | [02/Sep/2018:03:43:41 -1000] | - | - | GET /blog/category/news-releases/feed HTTP/1.1 | 200 | - | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0 | - | 244 | 555 | 1383101
104.239.197.207 | [02/Sep/2018:03:43:42 -1000] | - | - | GET /blog/category/news-releases/feed/ HTTP/1.1 | 200 | - | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0 | 7085 | 291 | 7525 | 13530
35.160.206.153 | [02/Sep/2018:03:43:50 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895829.9924030303955078125000 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895829.9924030303955078125000 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 543639
157.55.39.62 | [02/Sep/2018:03:43:49 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~-1/time_limit~1479290400/cat_ids~20,22,19,21/request_format~json/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 47742 | 389 | 48082 | 1697620
35.160.206.153 | [02/Sep/2018:03:43:57 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895837.0506360530853271484375 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895837.0506360530853271484375 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 524710
184.75.210.226 | [02/Sep/2018:03:43:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1263430
35.160.206.153 | [02/Sep/2018:03:44:26 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895866.9770400524139404296875 HTTP/1.1 | 200 | http://ags.hawaii.gov/wp-cron.php?doing_wp_cron=1535895866.9770400524139404296875 | WordPress/4.9.7; http://ags.hawaii.gov | - | 376 | 150 | 565505
46.229.168.85 | [02/Sep/2018:03:44:26 -1000] | - | - | GET /survey/file-cartons/maui-molokai-file-carton/carton40-hana-house-lots-01-30/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html) | 31757 | 274 | 32080 | 1366092
35.160.206.153 | [02/Sep/2018:03:44:54 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895894.6720809936523437500000 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895894.6720809936523437500000 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 788688
207.46.13.189 | [02/Sep/2018:03:44:54 -1000] | - | - | GET /campaign/commission-calendar/action~agenda/page_offset~-2/time_limit~1517392799/cat_ids~17,18,21,19,20,22/request_format~json/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 47899 | 395 | 48239 | 1928587
35.160.206.153 | [02/Sep/2018:03:44:57 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895897.1563909053802490234375 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895897.1563909053802490234375 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 516050
85.93.93.124 | [02/Sep/2018:03:44:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1418550
204.16.25.236 | [02/Sep/2018:03:45:08 -1000] | - | - | GET /wp-content/plugins/simple-social-buttons/assets/css/front.css?ver=2.0.14 HTTP/1.1 | 304 | - | Mozilla/4.0 (compatible;) | - | 366 | 101 | 381
93.158.161.115 | [02/Sep/2018:03:45:23 -1000] | - | - | GET /wp-content/uploads/2018/07/Michael-Joyce-150x150.jpg HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots) | 4374 | 273 | 4673 | 602
35.160.206.153 | [02/Sep/2018:03:45:32 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895932.9055209159851074218750 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895932.9055209159851074218750 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 556318
93.158.161.115 | [02/Sep/2018:03:45:32 -1000] | - | - | GET /campaign/commission-calendar/action~week/exact_date~1470823200/cat_ids~17,19,20,18/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) | 61618 | 333 | 61958 | 1735155
216.0.146.2 | [02/Sep/2018:03:45:49 -1000] | - | - | GET / HTTP/1.1 | 200 | - | MSIE 7.0 | 37657 | 86 | 37902 | 109861
49.144.143.124 | [02/Sep/2018:03:45:51 -1000] | - | - | GET /wp-login.php HTTP/1.1 | 403 | - | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1 | 2740 | 175 | 2993 | 509738
35.160.206.153 | [02/Sep/2018:03:45:56 -1000] | - | - | POST /wp-cron.php?doing_wp_cron=1535895956.9655690193176269531250 HTTP/1.1 | 200 | http://ets.hawaii.gov/wp-cron.php?doing_wp_cron=1535895956.9655690193176269531250 | WordPress/4.9.7; http://ets.hawaii.gov | - | 376 | 345 | 512249
141.239.111.185 | [02/Sep/2018:03:45:57 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/4.0 | 44173 | 96 | 44418 | 90292
66.165.233.234 | [02/Sep/2018:03:45:56 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Pingdom.com_bot_version_1.4_(http://www.pingdom.com/) | 44001 | 147 | 44511 | 1303755
54.36.150.110 | [02/Sep/2018:03:45:58 -1000] | - | - | GET /robots.txt HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/) | 30 | 175 | 342 | 368
49.144.143.124 | [02/Sep/2018:03:45:54 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1 | 37657 | 163 | 37902 | 6948251
35.160.206.153 | [02/Sep/2018:03:46:05 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895965.7562050819396972656250 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895965.7562050819396972656250 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 536579
54.36.148.252 | [02/Sep/2018:03:46:05 -1000] | - | - | GET /campaign/cc/view-searchable-data/campaign-contributions-received/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/) | 47929 | 230 | 48269 | 1751342
35.160.206.153 | [02/Sep/2018:03:46:18 -1000] | - | - | POST /campaign/wp-cron.php?doing_wp_cron=1535895978.3894410133361816406250 HTTP/1.1 | 200 | http://ags.hawaii.gov/campaign/wp-cron.php?doing_wp_cron=1535895978.3894410133361816406250 | WordPress/4.9.7; http://ags.hawaii.gov/campaign | - | 403 | 150 | 536237
199.87.254.206 | [02/Sep/2018:03:46:17 -1000] | - | - | GET /campaign/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fags.hawaii.gov%2Fcampaign%2Flegal-resources%2Fadvisory-opinions%2Fadvisory-opinion-98-07%2F HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; ScoutJet; +http://www.scoutjet.com/) | 2412 | 312 | 2864 | 1119031
141.239.111.185 | [02/Sep/2018:03:46:21 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/4.0 | 44173 | 96 | 44418 | 89743
157.55.39.6 | [02/Sep/2018:03:46:24 -1000] | - | - | GET /robots.txt HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 30 | 248 | 342 | 469
46.229.168.75 | [02/Sep/2018:03:46:23 -1000] | - | - | GET /survey/miscellaneous-maps/oahu-maps/oahu-wide/ HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html) | 33407 | 244 | 33729 | 796303
67.227.186.227 | [02/Sep/2018:03:46:27 -1000] | - | - | HEAD /archives/about-us/hawaii-state-archives/ HTTP/1.1 | 200 | - | Jetty/9.4.11-SNAPSHOT | - | 152 | 281 | 525379
207.46.13.78 | [02/Sep/2018:03:46:29 -1000] | - | - | GET /cvcc/wp-content/themes/hic_state_template_child/css/print.css HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 63 | 298 | 266 | 514
207.46.13.78 | [02/Sep/2018:03:46:33 -1000] | - | - | GET /cvcc/wp-content/themes/hic_state_template_parent/includes/nivo_slider/themes/default/default.css HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | 2547 | 333 | 2752 | 573
199.87.254.20 | [02/Sep/2018:03:46:33 -1000] | - | - | GET / HTTP/1.1 | 200 | - | Mozilla/5.0 (compatible; ScoutJet; +http://www.scoutjet.com/) | 11093 | 170 | 11344 | 13893
